date,market,commodity,price,latitude,longitude,exchange_rate,producer_price_index,month_sin,month_cos
2015-04-15,Kumasi,Sorghum,140.0,6.68,-1.62,3.8122,101.3,0.8660254037844387,-0.49999999999999983
2015-05-15,Kumasi,Maize,134.0,6.68,-1.62,3.8932,102.035,0.49999999999999994,-0.8660254037844387
2015-05-15,Techiman,Millet,140.0,7.58,-1.93,3.8932,102.77,0.49999999999999994,-0.8660254037844387
2015-05-15,Tamale,Millet,156.0,9.4,-0.83,3.8932,102.77,0.49999999999999994,-0.8660254037844387
2015-05-15,Kumasi,Sorghum,139.0,6.68,-1.62,3.8932,101.3,0.49999999999999994,-0.8660254037844387
2015-05-15,Bolga,Maize,126.0,10.79,-0.85,3.8932,102.035,0.49999999999999994,-0.8660254037844387
2015-05-15,Kumasi,Millet,148.0,6.68,-1.62,3.8932,102.77,0.49999999999999994,-0.8660254037844387
2015-05-15,Techiman,Sorghum,140.0,7.58,-1.93,3.8932,101.3,0.49999999999999994,-0.8660254037844387
2015-06-15,Tamale,Maize,150.0,9.4,-0.83,4.1842,102.035,1.2246467991473532e-16,-1.0
2015-06-15,Techiman,Maize,125.0,7.58,-1.93,4.1842,102.035,1.2246467991473532e-16,-1.0
2015-06-15,Kumasi,Sorghum,137.5,6.68,-1.62,4.1842,101.3,1.2246467991473532e-16,-1.0
2015-06-15,Tamale,Sorghum,150.0,9.4,-0.83,4.1842,101.3,1.2246467991473532e-16,-1.0
2015-06-15,Techiman,Sorghum,140.0,7.58,-1.93,4.1842,101.3,1.2246467991473532e-16,-1.0
2015-06-15,Techiman,Millet,137.5,7.58,-1.93,4.1842,102.77,1.2246467991473532e-16,-1.0
2015-06-15,Kumasi,Maize,142.5,6.68,-1.62,4.1842,102.035,1.2246467991473532e-16,-1.0
2015-06-15,Kumasi,Millet,141.25,6.68,-1.62,4.1842,102.77,1.2246467991473532e-16,-1.0
2015-06-15,Bolga,Maize,123.75,10.79,-0.85,4.1842,102.035,1.2246467991473532e-16,-1.0
2015-06-15,Wa,Millet,147.58,10.05,-2.48,4.1842,102.77,1.2246467991473532e-16,-1.0
2015-06-15,Tamale,Millet,160.0,9.4,-0.83,4.1842,102.77,1.2246467991473532e-16,-1.0
2015-07-15,Tamale,Millet,170.0,9.4,-0.83,3.5322,102.77,-0.4999999999999998,-0.8660254037844388
2015-07-15,Kumasi,Maize,151.25,6.68,-1.62,3.5322,102.035,-0.4999999999999998,-0.8660254037844388
2015-07-15,Techiman,Sorghum,145.0,7.58,-1.93,3.5322,101.3,-0.4999999999999998,-0.8660254037844388
2015-07-15,Bolga,Millet,152.5,10.79,-0.85,3.5322,102.77,-0.4999999999999998,-0.8660254037844388
2015-07-15,Wa,Millet,153.3,10.05,-2.48,3.5322,102.77,-0.4999999999999998,-0.8660254037844388
2015-07-15,Bolga,Maize,128.0,10.79,-0.85,3.5322,102.035,-0.4999999999999998,-0.8660254037844388
2015-07-15,Techiman,Millet,130.0,7.58,-1.93,3.5322,102.77,-0.4999999999999998,-0.8660254037844388
2015-07-15,Kumasi,Millet,166.25,6.68,-1.62,3.5322,102.77,-0.4999999999999998,-0.8660254037844388
2015-08-15,Techiman,Sorghum,148.0,7.58,-1.93,3.8588,101.3,-0.8660254037844384,-0.5000000000000004
2015-08-15,Techiman,Millet,148.0,7.58,-1.93,3.8588,102.77,-0.8660254037844384,-0.5000000000000004
2015-08-15,Kumasi,Millet,172.0,6.68,-1.62,3.8588,102.77,-0.8660254037844384,-0.5000000000000004
2015-08-15,Wa,Millet,143.1,10.05,-2.48,3.8588,102.77,-0.8660254037844384,-0.5000000000000004
2015-08-15,Tamale,Sorghum,160.0,9.4,-0.83,3.8588,101.3,-0.8660254037844384,-0.5000000000000004
2015-09-15,Tamale,Millet,160.0,9.4,-0.83,3.775,102.77,-1.0,-1.8369701987210297e-16
2015-09-15,Bolga,Millet,135.0,10.79,-0.85,3.775,102.77,-1.0,-1.8369701987210297e-16
2015-09-15,Techiman,Millet,160.0,7.58,-1.93,3.775,102.77,-1.0,-1.8369701987210297e-16
2015-09-15,Tamale,Sorghum,160.0,9.4,-0.83,3.775,101.3,-1.0,-1.8369701987210297e-16
2015-09-15,Kumasi,Millet,177.5,6.68,-1.62,3.775,102.77,-1.0,-1.8369701987210297e-16
2015-09-15,Techiman,Sorghum,152.5,7.58,-1.93,3.775,101.3,-1.0,-1.8369701987210297e-16
2015-09-15,Kumasi,Sorghum,165.0,6.68,-1.62,3.775,101.3,-1.0,-1.8369701987210297e-16
2015-09-15,Wa,Millet,143.1,10.05,-2.48,3.775,102.77,-1.0,-1.8369701987210297e-16
2015-10-15,Kumasi,Millet,180.0,6.68,-1.62,3.764,102.77,-0.8660254037844386,0.5000000000000001
2015-10-15,Techiman,Sorghum,158.0,7.58,-1.93,3.764,101.3,-0.8660254037844386,0.5000000000000001
2015-10-15,Kumasi,Maize,144.0,6.68,-1.62,3.764,102.035,-0.8660254037844386,0.5000000000000001
2015-10-15,Techiman,Maize,113.4,7.58,-1.93,3.764,102.035,-0.8660254037844386,0.5000000000000001
2015-10-15,Tamale,Millet,148.0,9.4,-0.83,3.764,102.77,-0.8660254037844386,0.5000000000000001
2015-10-15,Techiman,Millet,156.0,7.58,-1.93,3.764,102.77,-0.8660254037844386,0.5000000000000001
2015-10-15,Kumasi,Sorghum,164.0,6.68,-1.62,3.764,101.3,-0.8660254037844386,0.5000000000000001
2015-10-15,Wa,Maize,142.17,10.05,-2.48,3.764,102.035,-0.8660254037844386,0.5000000000000001
2015-11-15,Bolga,Maize,110.5,10.79,-0.85,3.7902,102.035,-0.5000000000000004,0.8660254037844384
2015-11-15,Wa,Maize,142.85,10.05,-2.48,3.7902,102.035,-0.5000000000000004,0.8660254037844384
2015-11-15,Techiman,Sorghum,150.0,7.58,-1.93,3.7902,101.3,-0.5000000000000004,0.8660254037844384
2015-11-15,Tamale,Maize,125.0,9.4,-0.83,3.7902,102.035,-0.5000000000000004,0.8660254037844384
2015-11-15,Kumasi,Millet,178.75,6.68,-1.62,3.7902,102.77,-0.5000000000000004,0.8660254037844384
2015-11-15,Tamale,Millet,145.0,9.4,-0.83,3.7902,102.77,-0.5000000000000004,0.8660254037844384
2015-11-15,Kumasi,Maize,145.0,6.68,-1.62,3.7902,102.035,-0.5000000000000004,0.8660254037844384
2015-11-15,Bolga,Sorghum,92.5,10.79,-0.85,3.7902,101.3,-0.5000000000000004,0.8660254037844384
2015-11-15,Techiman,Maize,108.0,7.58,-1.93,3.7902,102.035,-0.5000000000000004,0.8660254037844384
2015-11-15,Wa,Sorghum,136.25,10.05,-2.48,3.7902,101.3,-0.5000000000000004,0.8660254037844384
2015-11-15,Techiman,Millet,140.0,7.58,-1.93,3.7902,102.77,-0.5000000000000004,0.8660254037844384
2015-12-15,Techiman,Sorghum,150.0,7.58,-1.93,3.7941,101.3,-2.4492935982947064e-16,1.0
2015-12-15,Bolga,Sorghum,90.0,10.79,-0.85,3.7941,101.3,-2.4492935982947064e-16,1.0
2015-12-15,Wa,Sorghum,136.25,10.05,-2.48,3.7941,101.3,-2.4492935982947064e-16,1.0
2015-12-15,Tamale,Maize,120.0,9.4,-0.83,3.7941,102.035,-2.4492935982947064e-16,1.0
2015-12-15,Wa,Maize,142.85,10.05,-2.48,3.7941,102.035,-2.4492935982947064e-16,1.0
2015-12-15,Kumasi,Maize,145.0,6.68,-1.62,3.7941,102.035,-2.4492935982947064e-16,1.0
2015-12-15,Kumasi,Millet,177.5,6.68,-1.62,3.7941,102.77,-2.4492935982947064e-16,1.0
2015-12-15,Techiman,Millet,145.0,7.58,-1.93,3.7941,102.77,-2.4492935982947064e-16,1.0
2015-12-15,Bolga,Maize,105.0,10.79,-0.85,3.7941,102.035,-2.4492935982947064e-16,1.0
2015-12-15,Techiman,Maize,104.0,7.58,-1.93,3.7941,102.035,-2.4492935982947064e-16,1.0
2016-01-15,Wa,Millet,139.52,10.05,-2.48,3.8076,111.16,0.49999999999999994,0.8660254037844387
2016-01-15,Bolga,Sorghum,106.0,10.79,-0.85,3.8076,109.71,0.49999999999999994,0.8660254037844387
2016-01-15,Tamale,Sorghum,116.0,9.4,-0.83,3.8076,109.71,0.49999999999999994,0.8660254037844387
2016-01-15,Kumasi,Millet,171.0,6.68,-1.62,3.8076,111.16,0.49999999999999994,0.8660254037844387
2016-01-15,Techiman,Millet,144.0,7.58,-1.93,3.8076,111.16,0.49999999999999994,0.8660254037844387
2016-01-15,Kumasi,Maize,141.0,6.68,-1.62,3.8076,110.435,0.49999999999999994,0.8660254037844387
2016-01-15,Tamale,Maize,108.0,9.4,-0.83,3.8076,110.435,0.49999999999999994,0.8660254037844387
2016-01-15,Techiman,Sorghum,144.0,7.58,-1.93,3.8076,109.71,0.49999999999999994,0.8660254037844387
2016-01-15,Kumasi,Sorghum,163.0,6.68,-1.62,3.8076,109.71,0.49999999999999994,0.8660254037844387
2016-01-15,Wa,Sorghum,132.36,10.05,-2.48,3.8076,109.71,0.49999999999999994,0.8660254037844387
2016-02-15,Tamale,Sorghum,100.0,9.4,-0.83,3.8719,109.71,0.8660254037844386,0.5000000000000001
2016-02-15,Kumasi,Millet,170.0,6.68,-1.62,3.8719,111.16,0.8660254037844386,0.5000000000000001
2016-02-15,Wa,Millet,134.15,10.05,-2.48,3.8719,111.16,0.8660254037844386,0.5000000000000001
2016-02-15,Techiman,Sorghum,140.0,7.58,-1.93,3.8719,109.71,0.8660254037844386,0.5000000000000001
2016-02-15,Tamale,Maize,100.0,9.4,-0.83,3.8719,110.435,0.8660254037844386,0.5000000000000001
2016-02-15,Techiman,Millet,140.0,7.58,-1.93,3.8719,111.16,0.8660254037844386,0.5000000000000001
2016-02-15,Techiman,Maize,119.0,7.58,-1.93,3.8719,110.435,0.8660254037844386,0.5000000000000001
2016-02-15,Kumasi,Maize,142.5,6.68,-1.62,3.8719,110.435,0.8660254037844386,0.5000000000000001
2016-02-15,Tamale,Millet,120.0,9.4,-0.83,3.8719,111.16,0.8660254037844386,0.5000000000000001
2016-02-15,Wa,Maize,116.05,10.05,-2.48,3.8719,110.435,0.8660254037844386,0.5000000000000001
2016-03-15,Wa,Maize,125.0,10.05,-2.48,3.851,110.435,1.0,6.123233995736766e-17
2016-03-15,Techiman,Millet,145.0,7.58,-1.93,3.851,111.16,1.0,6.123233995736766e-17
2016-03-15,Kumasi,Maize,145.0,6.68,-1.62,3.851,110.435,1.0,6.123233995736766e-17
2016-03-15,Kumasi,Millet,170.0,6.68,-1.62,3.851,111.16,1.0,6.123233995736766e-17
2016-03-15,Techiman,Sorghum,147.5,7.58,-1.93,3.851,109.71,1.0,6.123233995736766e-17
2016-03-15,Wa,Millet,143.0,10.05,-2.48,3.851,111.16,1.0,6.123233995736766e-17
2016-03-15,Tamale,Millet,140.0,9.4,-0.83,3.851,111.16,1.0,6.123233995736766e-17
2016-03-15,Techiman,Maize,125.0,7.58,-1.93,3.851,110.435,1.0,6.123233995736766e-17
2016-03-15,Tamale,Maize,100.0,9.4,-0.83,3.851,110.435,1.0,6.123233995736766e-17
2016-04-15,Techiman,Millet,150.0,7.58,-1.93,3.8202,111.16,0.8660254037844387,-0.49999999999999983
2016-04-15,Bolga,Maize,116.0,10.79,-0.85,3.8202,110.435,0.8660254037844387,-0.49999999999999983
2016-04-15,Bolga,Millet,144.0,10.79,-0.85,3.8202,111.16,0.8660254037844387,-0.49999999999999983
2016-04-15,Techiman,Sorghum,150.0,7.58,-1.93,3.8202,109.71,0.8660254037844387,-0.49999999999999983
2016-04-15,Bolga,Sorghum,132.0,10.79,-0.85,3.8202,109.71,0.8660254037844387,-0.49999999999999983
2016-04-15,Wa,Millet,143.06,10.05,-2.48,3.8202,111.16,0.8660254037844387,-0.49999999999999983
2016-04-15,Techiman,Maize,125.0,7.58,-1.93,3.8202,110.435,0.8660254037844387,-0.49999999999999983
2016-04-15,Kumasi,Millet,170.0,6.68,-1.62,3.8202,111.16,0.8660254037844387,-0.49999999999999983
2016-04-15,Tamale,Millet,140.0,9.4,-0.83,3.8202,111.16,0.8660254037844387,-0.49999999999999983
2016-04-15,Kumasi,Maize,148.0,6.68,-1.62,3.8202,110.435,0.8660254037844387,-0.49999999999999983
2016-05-15,Techiman,Millet,150.0,7.58,-1.93,3.8125,111.16,0.49999999999999994,-0.8660254037844387
2016-05-15,Techiman,Maize,127.25,7.58,-1.93,3.8125,110.435,0.49999999999999994,-0.8660254037844387
2016-05-15,Tamale,Millet,140.0,9.4,-0.83,3.8125,111.16,0.49999999999999994,-0.8660254037844387
2016-05-15,Kumasi,Maize,151.25,6.68,-1.62,3.8125,110.435,0.49999999999999994,-0.8660254037844387
2016-05-15,Tamale,Sorghum,120.0,9.4,-0.83,3.8125,109.71,0.49999999999999994,-0.8660254037844387
2016-05-15,Kumasi,Millet,172.5,6.68,-1.62,3.8125,111.16,0.49999999999999994,-0.8660254037844387
2016-06-15,Tamale,Sorghum,120.0,9.4,-0.83,3.8824,109.71,1.2246467991473532e-16,-1.0
2016-06-15,Bolga,Millet,156.25,10.79,-0.85,3.8824,111.16,1.2246467991473532e-16,-1.0
2016-06-15,Techiman,Sorghum,140.0,7.58,-1.93,3.8824,109.71,1.2246467991473532e-16,-1.0
2016-06-15,Techiman,Millet,150.0,7.58,-1.93,3.8824,111.16,1.2246467991473532e-16,-1.0
2016-06-15,Tamale,Millet,140.0,9.4,-0.83,3.8824,111.16,1.2246467991473532e-16,-1.0
2016-06-15,Wa,Maize,120.53,10.05,-2.48,3.8824,110.435,1.2246467991473532e-16,-1.0
2016-06-15,Wa,Sorghum,134.31,10.05,-2.48,3.8824,109.71,1.2246467991473532e-16,-1.0
2016-06-15,Kumasi,Sorghum,165.0,6.68,-1.62,3.8824,109.71,1.2246467991473532e-16,-1.0
2016-06-15,Kumasi,Maize,168.75,6.68,-1.62,3.8824,110.435,1.2246467991473532e-16,-1.0
2016-06-15,Wa,Millet,143.0,10.05,-2.48,3.8824,111.16,1.2246467991473532e-16,-1.0
2016-06-15,Kumasi,Millet,177.5,6.68,-1.62,3.8824,111.16,1.2246467991473532e-16,-1.0
2016-06-15,Techiman,Maize,127.0,7.58,-1.93,3.8824,110.435,1.2246467991473532e-16,-1.0
2016-07-15,Kumasi,Maize,175.0,6.68,-1.62,3.9392,110.435,-0.4999999999999998,-0.8660254037844388
2016-07-15,Wa,Maize,117.85,10.05,-2.48,3.9392,110.435,-0.4999999999999998,-0.8660254037844388
2016-07-15,Tamale,Millet,120.0,9.4,-0.83,3.9392,111.16,-0.4999999999999998,-0.8660254037844388
2016-07-15,Kumasi,Millet,172.0,6.68,-1.62,3.9392,111.16,-0.4999999999999998,-0.8660254037844388
2016-07-15,Bolga,Sorghum,110.0,10.79,-0.85,3.9392,109.71,-0.4999999999999998,-0.8660254037844388
2016-07-15,Kumasi,Sorghum,163.0,6.68,-1.62,3.9392,109.71,-0.4999999999999998,-0.8660254037844388
2016-07-15,Wa,Sorghum,136.25,10.05,-2.48,3.9392,109.71,-0.4999999999999998,-0.8660254037844388
2016-07-15,Techiman,Millet,150.0,7.58,-1.93,3.9392,111.16,-0.4999999999999998,-0.8660254037844388
2016-07-15,Techiman,Maize,116.8,7.58,-1.93,3.9392,110.435,-0.4999999999999998,-0.8660254037844388
2016-08-15,Tamale,Maize,112.5,9.4,-0.83,3.945,110.435,-0.8660254037844384,-0.5000000000000004
2016-08-15,Tamale,Millet,145.0,9.4,-0.83,3.945,111.16,-0.8660254037844384,-0.5000000000000004
2016-08-15,Bolga,Sorghum,110.0,10.79,-0.85,3.945,109.71,-0.8660254037844384,-0.5000000000000004
2016-08-15,Tamale,Sorghum,132.5,9.4,-0.83,3.945,109.71,-0.8660254037844384,-0.5000000000000004
2016-08-15,Techiman,Maize,90.0,7.58,-1.93,3.945,110.435,-0.8660254037844384,-0.5000000000000004
2016-08-15,Bolga,Maize,105.0,10.79,-0.85,3.945,110.435,-0.8660254037844384,-0.5000000000000004
2016-08-15,Techiman,Sorghum,150.0,7.58,-1.93,3.945,109.71,-0.8660254037844384,-0.5000000000000004
2016-08-15,Techiman,Millet,150.0,7.58,-1.93,3.945,111.16,-0.8660254037844384,-0.5000000000000004
2016-08-15,Kumasi,Sorghum,150.0,6.68,-1.62,3.945,109.71,-0.8660254037844384,-0.5000000000000004
2016-08-15,Kumasi,Millet,161.25,6.68,-1.62,3.945,111.16,-0.8660254037844384,-0.5000000000000004
2016-08-15,Kumasi,Maize,157.5,6.68,-1.62,3.945,110.435,-0.8660254037844384,-0.5000000000000004
2016-09-15,Tamale,Sorghum,126.67,9.4,-0.83,3.9563,109.71,-1.0,-1.8369701987210297e-16
2016-09-15,Techiman,Sorghum,150.0,7.58,-1.93,3.9563,109.71,-1.0,-1.8369701987210297e-16
2016-09-15,Kumasi,Maize,147.0,6.68,-1.62,3.9563,110.435,-1.0,-1.8369701987210297e-16
2016-09-15,Kumasi,Millet,141.25,6.68,-1.62,3.9563,111.16,-1.0,-1.8369701987210297e-16
2016-09-15,Techiman,Millet,150.0,7.58,-1.93,3.9563,111.16,-1.0,-1.8369701987210297e-16
2016-09-15,Tamale,Maize,93.0,9.4,-0.83,3.9563,110.435,-1.0,-1.8369701987210297e-16
2016-09-15,Techiman,Maize,90.0,7.58,-1.93,3.9563,110.435,-1.0,-1.8369701987210297e-16
2016-09-15,Tamale,Millet,140.0,9.4,-0.83,3.9563,111.16,-1.0,-1.8369701987210297e-16
2016-09-15,Kumasi,Sorghum,150.0,6.68,-1.62,3.9563,109.71,-1.0,-1.8369701987210297e-16
2016-10-15,Techiman,Sorghum,150.0,7.58,-1.93,3.9665,109.71,-0.8660254037844386,0.5000000000000001
2016-10-15,Bolga,Millet,156.0,10.79,-0.85,3.9665,111.16,-0.8660254037844386,0.5000000000000001
2016-10-15,Kumasi,Sorghum,148.0,6.68,-1.62,3.9665,109.71,-0.8660254037844386,0.5000000000000001
2016-10-15,Bolga,Sorghum,108.0,10.79,-0.85,3.9665,109.71,-0.8660254037844386,0.5000000000000001
2016-10-15,Techiman,Maize,60.0,7.58,-1.93,3.9665,110.435,-0.8660254037844386,0.5000000000000001
2016-10-15,Kumasi,Millet,156.0,6.68,-1.62,3.9665,111.16,-0.8660254037844386,0.5000000000000001
2016-10-15,Kumasi,Maize,134.4,6.68,-1.62,3.9665,110.435,-0.8660254037844386,0.5000000000000001
2016-10-15,Wa,Sorghum,155.7,10.05,-2.48,3.9665,109.71,-0.8660254037844386,0.5000000000000001
2016-10-15,Techiman,Millet,154.0,7.58,-1.93,3.9665,111.16,-0.8660254037844386,0.5000000000000001
2016-11-15,Techiman,Maize,63.0,7.58,-1.93,3.9715,110.435,-0.5000000000000004,0.8660254037844384
2016-11-15,Kumasi,Millet,178.75,6.68,-1.62,3.9715,111.16,-0.5000000000000004,0.8660254037844384
2016-11-15,Wa,Millet,178.85,10.05,-2.48,3.9715,111.16,-0.5000000000000004,0.8660254037844384
2016-11-15,Bolga,Millet,176.25,10.79,-0.85,3.9715,111.16,-0.5000000000000004,0.8660254037844384
2016-11-15,Techiman,Millet,192.5,7.58,-1.93,3.9715,111.16,-0.5000000000000004,0.8660254037844384
2016-11-15,Wa,Sorghum,155.7,10.05,-2.48,3.9715,109.71,-0.5000000000000004,0.8660254037844384
2016-11-15,Kumasi,Maize,77.5,6.68,-1.62,3.9715,110.435,-0.5000000000000004,0.8660254037844384
2016-11-15,Bolga,Sorghum,107.5,10.79,-0.85,3.9715,109.71,-0.5000000000000004,0.8660254037844384
2016-12-15,Techiman,Millet,152.4,7.58,-1.93,4.0937,111.16,-2.4492935982947064e-16,1.0
2016-12-15,Wa,Sorghum,150.84,10.05,-2.48,4.0937,109.71,-2.4492935982947064e-16,1.0
2016-12-15,Techiman,Maize,72.0,7.58,-1.93,4.0937,110.435,-2.4492935982947064e-16,1.0
2016-12-15,Wa,Maize,102.65,10.05,-2.48,4.0937,110.435,-2.4492935982947064e-16,1.0
2016-12-15,Bolga,Maize,100.0,10.79,-0.85,4.0937,110.435,-2.4492935982947064e-16,1.0
2016-12-15,Kumasi,Millet,168.0,6.68,-1.62,4.0937,111.16,-2.4492935982947064e-16,1.0
2016-12-15,Bolga,Sorghum,115.0,10.79,-0.85,4.0937,109.71,-2.4492935982947064e-16,1.0
2016-12-15,Tamale,Maize,75.0,9.4,-0.83,4.0937,110.435,-2.4492935982947064e-16,1.0
2016-12-15,Kumasi,Sorghum,156.0,6.68,-1.62,4.0937,109.71,-2.4492935982947064e-16,1.0
2016-12-15,Tamale,Sorghum,110.0,9.4,-0.83,4.0937,109.71,-2.4492935982947064e-16,1.0
2016-12-15,Bolga,Millet,142.0,10.79,-0.85,4.0937,111.16,-2.4492935982947064e-16,1.0
2016-12-15,Tamale,Millet,120.0,9.4,-0.83,4.0937,111.16,-2.4492935982947064e-16,1.0
2016-12-15,Kumasi,Maize,124.0,6.68,-1.62,4.0937,110.435,-2.4492935982947064e-16,1.0
2017-01-15,Tamale,Millet,127.5,9.4,-0.83,4.2355,78.33,0.49999999999999994,0.8660254037844387
2017-01-15,Kumasi,Millet,170.0,6.68,-1.62,4.2355,78.33,0.49999999999999994,0.8660254037844387
2017-01-15,Kumasi,Sorghum,160.0,6.68,-1.62,4.2355,72.08,0.49999999999999994,0.8660254037844387
2017-01-15,Techiman,Maize,84.0,7.58,-1.93,4.2355,75.205,0.49999999999999994,0.8660254037844387
2017-01-15,Kumasi,Maize,126.5,6.68,-1.62,4.2355,75.205,0.49999999999999994,0.8660254037844387
2017-01-15,Bolga,Maize,95.0,10.79,-0.85,4.2355,75.205,0.49999999999999994,0.8660254037844387
2017-01-15,Techiman,Sorghum,135.0,7.58,-1.93,4.2355,72.08,0.49999999999999994,0.8660254037844387
2017-01-15,Tamale,Maize,78.75,9.4,-0.83,4.2355,75.205,0.49999999999999994,0.8660254037844387
2017-01-15,Techiman,Millet,142.5,7.58,-1.93,4.2355,78.33,0.49999999999999994,0.8660254037844387
2017-02-15,Kumasi,Millet,170.0,6.68,-1.62,4.373,78.33,0.8660254037844386,0.5000000000000001
2017-02-15,Techiman,Millet,142.5,7.58,-1.93,4.373,78.33,0.8660254037844386,0.5000000000000001
2017-02-15,Techiman,Sorghum,140.0,7.58,-1.93,4.373,72.08,0.8660254037844386,0.5000000000000001
2017-02-15,Kumasi,Maize,130.0,6.68,-1.62,4.373,75.205,0.8660254037844386,0.5000000000000001
2017-02-15,Techiman,Maize,80.0,7.58,-1.93,4.373,75.205,0.8660254037844386,0.5000000000000001
2017-02-15,Kumasi,Sorghum,161.67,6.68,-1.62,4.373,72.08,0.8660254037844386,0.5000000000000001
2017-02-15,Wa,Maize,89.3,10.05,-2.48,4.373,75.205,0.8660254037844386,0.5000000000000001
2017-02-15,Bolga,Maize,100.0,10.79,-0.85,4.373,75.205,0.8660254037844386,0.5000000000000001
2017-02-15,Tamale,Maize,80.0,9.4,-0.83,4.373,75.205,0.8660254037844386,0.5000000000000001
2017-02-15,Tamale,Millet,130.0,9.4,-0.83,4.373,78.33,0.8660254037844386,0.5000000000000001
2017-03-15,Techiman,Millet,150.0,7.58,-1.93,4.4842,78.33,1.0,6.123233995736766e-17
2017-03-15,Tamale,Maize,80.0,9.4,-0.83,4.4842,75.205,1.0,6.123233995736766e-17
2017-03-15,Kumasi,Millet,167.5,6.68,-1.62,4.4842,78.33,1.0,6.123233995736766e-17
2017-03-15,Bolga,Maize,105.0,10.79,-0.85,4.4842,75.205,1.0,6.123233995736766e-17
2017-03-15,Kumasi,Maize,125.0,6.68,-1.62,4.4842,75.205,1.0,6.123233995736766e-17
2017-03-15,Bolga,Millet,165.0,10.79,-0.85,4.4842,78.33,1.0,6.123233995736766e-17
2017-03-15,Wa,Millet,143.1,10.05,-2.48,4.4842,78.33,1.0,6.123233995736766e-17
2017-03-15,Techiman,Maize,91.0,7.58,-1.93,4.4842,75.205,1.0,6.123233995736766e-17
2017-04-15,Tamale,Millet,138.0,9.4,-0.83,4.1964,78.33,0.8660254037844387,-0.49999999999999983
2017-04-15,Kumasi,Millet,170.0,6.68,-1.62,4.1964,78.33,0.8660254037844387,-0.49999999999999983
2017-04-15,Kumasi,Sorghum,162.0,6.68,-1.62,4.1964,72.08,0.8660254037844387,-0.49999999999999983
2017-04-15,Kumasi,Maize,115.0,6.68,-1.62,4.1964,75.205,0.8660254037844387,-0.49999999999999983
2017-04-15,Techiman,Millet,170.0,7.58,-1.93,4.1964,78.33,0.8660254037844387,-0.49999999999999983
2017-04-15,Bolga,Millet,196.0,10.79,-0.85,4.1964,78.33,0.8660254037844387,-0.49999999999999983
2017-05-15,Kumasi,Millet,177.5,6.68,-1.62,4.2376,78.33,0.49999999999999994,-0.8660254037844387
2017-05-15,Kumasi,Maize,140.0,6.68,-1.62,4.2376,75.205,0.49999999999999994,-0.8660254037844387
2017-05-15,Techiman,Millet,170.0,7.58,-1.93,4.2376,78.33,0.49999999999999994,-0.8660254037844387
2017-05-15,Bolga,Maize,110.0,10.79,-0.85,4.2376,75.205,0.49999999999999994,-0.8660254037844387
2017-05-15,Techiman,Maize,115.0,7.58,-1.93,4.2376,75.205,0.49999999999999994,-0.8660254037844387
2017-05-15,Kumasi,Sorghum,167.5,6.68,-1.62,4.2376,72.08,0.49999999999999994,-0.8660254037844387
2017-05-15,Bolga,Millet,200.0,10.79,-0.85,4.2376,78.33,0.49999999999999994,-0.8660254037844387
2017-05-15,Techiman,Sorghum,160.0,7.58,-1.93,4.2376,72.08,0.49999999999999994,-0.8660254037844387
2017-06-15,Techiman,Millet,164.29,7.58,-1.93,4.3322,78.33,1.2246467991473532e-16,-1.0
2017-06-15,Bolga,Maize,110.0,10.79,-0.85,4.3322,75.205,1.2246467991473532e-16,-1.0
2017-06-15,Tamale,Millet,140.0,9.4,-0.83,4.3322,78.33,1.2246467991473532e-16,-1.0
2017-06-15,Wa,Sorghum,171.67,10.05,-2.48,4.3322,72.08,1.2246467991473532e-16,-1.0
2017-06-15,Kumasi,Millet,162.68,6.68,-1.62,4.3322,78.33,1.2246467991473532e-16,-1.0
2017-06-15,Wa,Millet,187.5,10.05,-2.48,4.3322,78.33,1.2246467991473532e-16,-1.0
2017-06-15,Bolga,Sorghum,120.0,10.79,-0.85,4.3322,72.08,1.2246467991473532e-16,-1.0
2017-06-15,Techiman,Maize,110.0,7.58,-1.93,4.3322,75.205,1.2246467991473532e-16,-1.0
2017-06-15,Kumasi,Maize,160.0,6.68,-1.62,4.3322,75.205,1.2246467991473532e-16,-1.0
2017-07-15,Techiman,Sorghum,162.64,7.58,-1.93,4.3669,72.08,-0.4999999999999998,-0.8660254037844388
2017-07-15,Wa,Maize,120.0,10.05,-2.48,4.3669,75.205,-0.4999999999999998,-0.8660254037844388
2017-07-15,Bolga,Maize,105.0,10.79,-0.85,4.3669,75.205,-0.4999999999999998,-0.8660254037844388
2017-07-15,Techiman,Maize,103.0,7.58,-1.93,4.3669,75.205,-0.4999999999999998,-0.8660254037844388
2017-07-15,Kumasi,Maize,200.0,6.68,-1.62,4.3669,75.205,-0.4999999999999998,-0.8660254037844388
2017-07-15,Techiman,Millet,156.79,7.58,-1.93,4.3669,78.33,-0.4999999999999998,-0.8660254037844388
2017-07-15,Kumasi,Millet,201.67,6.68,-1.62,4.3669,78.33,-0.4999999999999998,-0.8660254037844388
2017-07-15,Kumasi,Sorghum,183.02,6.68,-1.62,4.3669,72.08,-0.4999999999999998,-0.8660254037844388
2017-07-15,Tamale,Millet,140.0,9.4,-0.83,4.3669,78.33,-0.4999999999999998,-0.8660254037844388
2017-07-15,Bolga,Millet,197.5,10.79,-0.85,4.3669,78.33,-0.4999999999999998,-0.8660254037844388
2017-07-15,Tamale,Maize,96.67,9.4,-0.83,4.3669,75.205,-0.4999999999999998,-0.8660254037844388
