date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,admin1_registry,admin2_registry,year_month,exchange_rate,year,producer_price_index,price_spread,price_scaled,month,month_sin,month_cos,fx_scaled,spread_scaled
2019-12-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,1.95,0.34,NORTHERN,TAMALE NORTH SUB METRO,2019-12,5.5377,2019,867.78625,-865.83625,2.00469097688589e-05,12,-2.4492935982947064e-16,1.0,0.38056759856968086,0.9989550676729472
2020-01-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,"actual,aggregate",Wholesale,GHS,163.11,28.87,NORTHERN,TAMALE NORTH SUB METRO,2020-01,5.5274,2020,1066.40875,-903.29875,0.32309604474470266,1,0.49999999999999994,0.8660254037844387,0.3797208965492262,0.9989160425321115
2020-01-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,1.95,0.35,NORTHERN,TAMALE NORTH SUB METRO,2020-01,5.5274,2020,1066.40875,-1064.45875,2.00469097688589e-05,1,0.49999999999999994,0.8660254037844387,0.3797208965492262,0.9987481602045288
2020-02-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,"actual,aggregate",Wholesale,GHS,172.17,32.51,NORTHERN,TAMALE NORTH SUB METRO,2020-02,5.3194,2020,1066.40875,-894.2387500000001,0.341258544995289,2,0.8660254037844386,0.5000000000000001,0.3626224479808206,0.9989254804440494
2020-02-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,2.14,0.4,NORTHERN,TAMALE NORTH SUB METRO,2020-02,5.3194,2020,1066.40875,-1064.26875,0.00040093819537718274,2,0.8660254037844386,0.5000000000000001,0.3626224479808206,0.9987483581298344
2020-03-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,"actual,aggregate",Wholesale,GHS,163.11,29.53,NORTHERN,TAMALE NORTH SUB METRO,2020-03,5.3566,2020,1066.40875,-903.29875,0.32309604474470266,3,1.0,6.123233995736766e-17,0.36568043974401626,0.9989160425321115
2020-03-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,1.95,0.35,NORTHERN,TAMALE NORTH SUB METRO,2020-03,5.3566,2020,1066.40875,-1064.45875,2.00469097688589e-05,3,1.0,6.123233995736766e-17,0.36568043974401626,0.9987481602045288
2020-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,164.31,28.83,NORTHERN,TAMALE NORTH SUB METRO,2020-04,5.5153,2020,1066.40875,-902.0987500000001,0.3255016739169657,4,0.8660254037844387,-0.4999999999999998,0.37872622718539106,0.9989172925866728
2020-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,1.94,0.34,NORTHERN,TAMALE NORTH SUB METRO,2020-04,5.5153,2020,1066.40875,-1064.46875,0.0,4,0.8660254037844387,-0.4999999999999998,0.37872622718539106,0.9987481497874076
2020-05-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,178.62,31.39,NORTHERN,TAMALE NORTH SUB METRO,2020-05,5.6109,2020,1066.40875,-887.78875,0.35418880179620316,5,0.49999999999999994,-0.8660254037844387,0.38658493720048515,0.9989321994873164
2020-06-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,163.21,28.53,NORTHERN,TAMALE NORTH SUB METRO,2020-06,5.6427,2020,1066.40875,-903.19875,0.3232965138423912,6,1.2246467991473532e-16,-1.0,0.3891990269335394,0.998916146703325
2020-07-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,181.23,31.79,NORTHERN,TAMALE NORTH SUB METRO,2020-07,5.6724,2020,1066.40875,-885.17875,0.35942104524587537,7,-0.4999999999999997,-0.8660254037844388,0.39164048809931656,0.9989349183559872
2020-07-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,2.14,0.38,NORTHERN,TAMALE NORTH SUB METRO,2020-07,5.6724,2020,1066.40875,-1064.26875,0.00040093819537718274,7,-0.4999999999999997,-0.8660254037844388,0.39164048809931656,0.9987483581298344
2020-08-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,209.42,36.74,NORTHERN,TAMALE NORTH SUB METRO,2020-08,5.6815,2020,1066.40875,-856.9887500000001,0.41593328388428924,8,-0.8660254037844385,-0.5000000000000004,0.3923885452241843,0.9989642842210564
2020-08-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,2.76,0.48,NORTHERN,TAMALE NORTH SUB METRO,2020-08,5.6815,2020,1066.40875,-1063.64875,0.0016438466010464483,8,-0.8660254037844385,-0.5000000000000004,0.3923885452241843,0.9987490039913578
2020-09-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,253.72,44.28,NORTHERN,TAMALE NORTH SUB METRO,2020-09,5.6865,2020,1066.40875,-812.68875,0.5047410941603352,9,-1.0,-1.8369701987210297e-16,0.39279956562246326,0.9990104320686111
2020-09-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,3.16,0.55,NORTHERN,TAMALE NORTH SUB METRO,2020-09,5.6865,2020,1066.40875,-1063.24875,0.0024457229918008147,9,-1.0,-1.8369701987210297e-16,0.39279956562246326,0.9987494206762115
2020-10-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,289.97,50.43,NORTHERN,TAMALE NORTH SUB METRO,2020-10,5.7029,2020,1066.40875,-776.43875,0.5774111420724497,10,-0.8660254037844386,0.5000000000000001,0.39414771252881836,0.9990481941334838
2020-10-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,3.55,0.62,NORTHERN,TAMALE NORTH SUB METRO,2020-10,5.7029,2020,1066.40875,-1062.85875,0.00322755247278632,10,-0.8660254037844386,0.5000000000000001,0.39414771252881836,0.998749826943944
2020-11-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,286.63,49.59,NORTHERN,TAMALE NORTH SUB METRO,2020-11,5.712,2020,1066.40875,-779.7787500000001,0.5707154742096506,11,-0.5000000000000004,0.8660254037844384,0.3948957696536861,0.9990447148149548
2020-11-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,3.51,0.61,NORTHERN,TAMALE NORTH SUB METRO,2020-11,5.712,2020,1066.40875,-1062.89875,0.0031473648337108835,11,-0.5000000000000004,0.8660254037844384,0.3948957696536861,0.9987497852754585
2020-12-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,286.15,49.25,NORTHERN,TAMALE NORTH SUB METRO,2020-12,5.7209,2020,1066.40875,-780.2587500000001,0.5697532225407453,12,-2.4492935982947064e-16,1.0,0.3956273859626227,0.9990442147931302
2021-01-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,286.15,49.34,NORTHERN,TAMALE NORTH SUB METRO,2021-01,5.7608,2021,1660.5575000000001,-1374.4075000000003,0.5697532225407453,1,0.49999999999999994,0.8660254037844387,0.3989073287408889,0.9984252828306064
2021-01-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,3.51,0.61,NORTHERN,TAMALE NORTH SUB METRO,2021-01,5.7608,2021,1660.5575000000001,-1657.0475000000001,0.0031473648337108835,1,0.49999999999999994,0.8660254037844387,0.3989073287408889,0.9981308533129347
2021-02-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,286.15,49.59,NORTHERN,TAMALE NORTH SUB METRO,2021-02,5.7575,2021,1660.5575000000001,-1374.4075000000003,0.5697532225407453,2,0.8660254037844386,0.5000000000000001,0.39863605527802487,0.9984252828306064
2021-02-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,3.51,0.61,NORTHERN,TAMALE NORTH SUB METRO,2021-02,5.7575,2021,1660.5575000000001,-1657.0475000000001,0.0031473648337108835,2,0.8660254037844386,0.5000000000000001,0.39863605527802487,0.9981308533129347
2021-03-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,286.15,50.2,NORTHERN,TAMALE NORTH SUB METRO,2021-03,5.7275,2021,1660.5575000000001,-1374.4075000000003,0.5697532225407453,3,1.0,6.123233995736766e-17,0.39616993288835095,0.9984252828306064
2021-03-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,3.51,0.62,NORTHERN,TAMALE NORTH SUB METRO,2021-03,5.7275,2021,1660.5575000000001,-1657.0475000000001,0.0031473648337108835,3,1.0,6.123233995736766e-17,0.39616993288835095,0.9981308533129347
2021-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,286.15,49.68,NORTHERN,TAMALE NORTH SUB METRO,2021-04,5.7308,2021,1660.5575000000001,-1374.4075000000003,0.5697532225407453,4,0.8660254037844387,-0.4999999999999998,0.3964412063512151,0.9984252828306064
2021-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,3.57,0.62,NORTHERN,TAMALE NORTH SUB METRO,2021-04,5.7308,2021,1660.5575000000001,-1656.9875000000002,0.0032676462923240386,4,0.8660254037844387,-0.4999999999999998,0.3964412063512151,0.9981309158156628
2021-05-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,286.15,49.85,NORTHERN,TAMALE NORTH SUB METRO,2021-05,5.7333,2021,1660.5575000000001,-1374.4075000000003,0.5697532225407453,5,0.49999999999999994,-0.8660254037844387,0.39664671655035455,0.9984252828306064
2021-05-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,3.57,0.62,NORTHERN,TAMALE NORTH SUB METRO,2021-05,5.7333,2021,1660.5575000000001,-1656.9875000000002,0.0032676462923240386,5,0.49999999999999994,-0.8660254037844387,0.39664671655035455,0.9981309158156628
2021-06-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,321.92,55.79,NORTHERN,TAMALE NORTH SUB METRO,2021-06,5.7524,2021,1660.5575000000001,-1338.6375,0.6414610187839546,6,1.2246467991473532e-16,-1.0,0.39821681447178026,0.9984625448736545
2021-06-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,3.98,0.69,NORTHERN,TAMALE NORTH SUB METRO,2021-06,5.7524,2021,1660.5575000000001,-1656.5775,0.004089569592847262,6,1.2246467991473532e-16,-1.0,0.39821681447178026,0.9981313429176379
2021-07-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,321.92,54.47,NORTHERN,TAMALE NORTH SUB METRO,2021-07,5.7848,2021,1660.5575000000001,-1338.6375,0.6414610187839546,7,-0.4999999999999997,-0.8660254037844388,0.400880226652628,0.9984625448736545
2021-07-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,3.91,0.66,NORTHERN,TAMALE NORTH SUB METRO,2021-07,5.7848,2021,1660.5575000000001,-1656.6475,0.003949241224465249,7,-0.4999999999999997,-0.8660254037844388,0.400880226652628,0.9981312699977885
2021-08-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,321.92,53.92,NORTHERN,TAMALE NORTH SUB METRO,2021-08,5.8264,2021,1660.5575000000001,-1338.6375,0.6414610187839546,8,-0.8660254037844385,-0.5000000000000004,0.40429991636630913,0.9984625448736545
2021-08-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,3.91,0.65,NORTHERN,TAMALE NORTH SUB METRO,2021-08,5.8264,2021,1660.5575000000001,-1656.6475,0.003949241224465249,8,-0.8660254037844385,-0.5000000000000004,0.40429991636630913,0.9981312699977885
2021-09-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,321.92,54.29,NORTHERN,TAMALE NORTH SUB METRO,2021-09,5.8592,2021,1660.5575000000001,-1338.6375,0.6414610187839546,9,-1.0,-1.8369701987210297e-16,0.4069962101790193,0.9984625448736545
2021-09-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,3.91,0.66,NORTHERN,TAMALE NORTH SUB METRO,2021-09,5.8592,2021,1660.5575000000001,-1656.6475,0.003949241224465249,9,-1.0,-1.8369701987210297e-16,0.4069962101790193,0.9981312699977885
2021-10-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,321.92,53.83,NORTHERN,TAMALE NORTH SUB METRO,2021-10,5.8818,2021,1660.5575000000001,-1338.6375,0.6414610187839546,10,-0.8660254037844386,0.5000000000000001,0.4088540223792403,0.9984625448736545
2021-10-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,3.91,0.65,NORTHERN,TAMALE NORTH SUB METRO,2021-10,5.8818,2021,1660.5575000000001,-1656.6475,0.003949241224465249,10,-0.8660254037844386,0.5000000000000001,0.4088540223792403,0.9981312699977885
2021-11-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,321.92,53.39,NORTHERN,TAMALE NORTH SUB METRO,2021-11,5.907,2021,1660.5575000000001,-1338.6375,0.6414610187839546,11,-0.5000000000000004,0.8660254037844384,0.4109255651865663,0.9984625448736545
2021-11-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,3.91,0.65,NORTHERN,TAMALE NORTH SUB METRO,2021-11,5.907,2021,1660.5575000000001,-1656.6475,0.003949241224465249,11,-0.5000000000000004,0.8660254037844384,0.4109255651865663,0.9981312699977885
2021-12-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,357.69,59.32,NORTHERN,TAMALE NORTH SUB METRO,2021-12,5.9469,2021,1660.5575000000001,-1302.8675,0.7131688150271637,12,-2.4492935982947064e-16,1.0,0.4142055079648326,0.9984998069167026
2021-12-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,4.62,0.77,NORTHERN,TAMALE NORTH SUB METRO,2021-12,5.9469,2021,1660.5575000000001,-1655.9375000000002,0.005372571818054247,12,-2.4492935982947064e-16,1.0,0.4142055079648326,0.9981320096134039
2022-01-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,286.15,47.04,NORTHERN,TAMALE NORTH SUB METRO,2022-01,6.014,2022,2370.1125,-2083.9625,0.5697532225407453,1,0.49999999999999994,0.8660254037844387,0.4197214017097365,0.99768613077707
2022-01-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,3.85,0.63,NORTHERN,TAMALE NORTH SUB METRO,2022-01,6.014,2022,2370.1125,-2366.2625000000003,0.0038289597658520947,1,0.49999999999999994,0.8660254037844387,0.4197214017097365,0.997392055441524
2022-02-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,310.0,47.99,NORTHERN,TAMALE NORTH SUB METRO,2022-02,6.3076,2022,2370.1125,-2060.1125,0.6175651023394745,2,0.8660254037844386,0.5000000000000001,0.4438565194966782,0.9977109756114758
2022-02-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,3.33,0.52,NORTHERN,TAMALE NORTH SUB METRO,2022-02,6.3076,2022,2370.1125,-2366.7825000000003,0.00278652045787142,2,0.8660254037844386,0.5000000000000001,0.4438565194966782,0.997391513751214
2022-03-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,310.0,44.29,NORTHERN,TAMALE NORTH SUB METRO,2022-03,7.0465,2022,2370.1125,-2060.1125,0.6175651023394745,3,1.0,6.123233995736766e-17,0.5045971139543458,0.9977109756114758
2022-03-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,4.62,0.66,NORTHERN,TAMALE NORTH SUB METRO,2022-03,7.0465,2022,2370.1125,-2365.4925000000003,0.005372571818054247,3,1.0,6.123233995736766e-17,0.5045971139543458,0.9973928575598675
2022-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,500.77,67.22,NORTHERN,TAMALE NORTH SUB METRO,2022-04,7.1123,2022,2370.1125,-1869.3425000000002,1.0,4,0.8660254037844387,-0.4999999999999998,0.5100061423956972,0.9979097030353586
2022-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,5.37,0.72,NORTHERN,TAMALE NORTH SUB METRO,2022-04,7.1123,2022,2370.1125,-2364.7425000000003,0.006876090050718682,4,0.8660254037844387,-0.4999999999999998,0.5100061423956972,0.9973936388439683
2022-05-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,465.0,62.28,NORTHERN,TAMALE NORTH SUB METRO,2022-05,7.126,2022,2370.1125,-1905.1125000000002,0.928292203756791,5,0.49999999999999994,-0.8660254037844387,0.5111323382869817,0.9978724409923105
2022-05-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,5.25,0.7,NORTHERN,TAMALE NORTH SUB METRO,2022-05,7.126,2022,2370.1125,-2364.8625,0.006635527133492372,5,0.49999999999999994,-0.8660254037844387,0.5111323382869817,0.9973935138385122
2022-06-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,488.85,62.27,NORTHERN,TAMALE NORTH SUB METRO,2022-06,7.1908,2022,2370.1125,-1881.2625000000003,0.97610408355552,6,1.2246467991473532e-16,-1.0,0.5164591626486772,0.9978972858267163
2022-06-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,5.77,0.74,NORTHERN,TAMALE NORTH SUB METRO,2022-06,7.1908,2022,2370.1125,-2364.3425,0.007677966441473047,6,1.2246467991473532e-16,-1.0,0.5164591626486772,0.9973940555288221
2022-07-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,465.0,58.27,NORTHERN,TAMALE NORTH SUB METRO,2022-07,7.3908,2022,2370.1125,-1905.1125000000002,0.928292203756791,7,-0.4999999999999997,-0.8660254037844388,0.5328999785798363,0.9978724409923105
2022-07-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,5.37,0.67,NORTHERN,TAMALE NORTH SUB METRO,2022-07,7.3908,2022,2370.1125,-2364.7425000000003,0.006876090050718682,7,-0.4999999999999997,-0.8660254037844388,0.5328999785798363,0.9973936388439683
2022-08-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,488.85,53.72,NORTHERN,TAMALE NORTH SUB METRO,2022-08,8.0588,2022,2370.1125,-1881.2625000000003,0.97610408355552,8,-0.8660254037844385,-0.5000000000000004,0.587812303789908,0.9978972858267163
2022-08-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,5.62,0.62,NORTHERN,TAMALE NORTH SUB METRO,2022-08,8.0588,2022,2370.1125,-2364.4925000000003,0.00737726279494016,8,-0.8660254037844385,-0.5000000000000004,0.587812303789908,0.997393899272002
2022-10-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,7.95,0.72,NORTHERN,TAMALE NORTH SUB METRO,2022-10,11.1671,2022,2370.1125,-2362.1625000000004,0.01204819277108434,10,-0.8660254037844386,0.5000000000000001,0.8433272445840185,0.9973963264612751
2022-11-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,8.34,0.6,NORTHERN,TAMALE NORTH SUB METRO,2022-11,13.073,2022,2370.1125,-2361.7725,0.012830022252069842,11,-0.5000000000000004,0.8660254037844384,1.0,0.9973967327290075
2023-01-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,9.12,0.79,NORTHERN,TAMALE NORTH SUB METRO,2023-01,9.9092,2023,358.21500000000003,-349.095,0.014393681214040855,1,0.49999999999999994,0.8660254037844387,0.7399227327849929,0.9994933633034261
2023-02-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,495.47,41.29,NORTHERN,TAMALE NORTH SUB METRO,2023-02,10.8636,2023,358.21500000000003,137.255,0.9893751378225049,2,0.8660254037844386,0.5000000000000001,0.8183783064084845,1.0
2023-02-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,7.7,0.64,NORTHERN,TAMALE NORTH SUB METRO,2023-02,10.8636,2023,358.21500000000003,-350.51500000000004,0.01154702002686286,2,0.8660254037844386,0.5000000000000001,0.8183783064084845,0.9994918840721952
2023-03-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,7.7,0.63,NORTHERN,TAMALE NORTH SUB METRO,2023-03,11.014,2023,358.21500000000003,-350.51500000000004,0.01154702002686286,3,1.0,6.123233995736766e-17,0.8307417999887161,0.9994918840721952
2023-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,8.47,0.74,NORTHERN,TAMALE NORTH SUB METRO,2023-04,10.9453,2023,358.21500000000003,-349.745,0.013090632079065015,4,0.8660254037844387,-0.4999999999999998,0.825094379716363,0.9994926861905388
2023-05-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,8.47,0.78,NORTHERN,TAMALE NORTH SUB METRO,2023-05,10.9218,2023,358.21500000000003,-349.745,0.013090632079065015,5,0.49999999999999994,-0.8660254037844387,0.8231625838444517,0.9994926861905388
2023-07-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,8.6,0.78,NORTHERN,TAMALE NORTH SUB METRO,2023-07,11.002,2023,358.21500000000003,-349.615,0.01335124190606018,7,-0.4999999999999997,-0.8660254037844388,0.8297553510328467,0.9994928216131163
2006-03-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,20.0,21.74,NORTHERN,TAMALE NORTH SUB METRO,2006-03,0.9100055,2006,959831.84375,-959811.84375,0.04332510603627998,3,1.0,6.123233995736766e-17,0.00015223126899217843,9.375409209755325e-06
2006-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,20.5,22.28,NORTHERN,TAMALE NORTH SUB METRO,2006-04,0.910781,2006,959831.84375,-959811.34375,0.044523256092593035,4,0.8660254037844387,-0.4999999999999998,0.0002159805327652392,9.89626527692078e-06
2006-05-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,20.0,21.74,NORTHERN,TAMALE NORTH SUB METRO,2006-05,0.91162705,2006,959831.84375,-959811.84375,0.04332510603627998,5,0.49999999999999994,-0.8660254037844387,0.00028552929435803065,9.375409209755325e-06
2006-06-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,20.0,21.74,NORTHERN,TAMALE NORTH SUB METRO,2006-06,0.9145733,2006,959831.84375,-959811.84375,0.04332510603627998,6,1.2246467991473532e-16,-1.0,0.0005277230640439168,9.375409209755325e-06
